,vix,spx
2010-05-19,35.32,3511.669921875
2010-05-20,45.79,3432.52001953125
2010-05-21,40.1,3430.739990234375
2010-05-24,38.32,3430.929931640625
2010-05-25,34.61,3331.2900390625
2010-05-26,35.02,3408.590087890625
2010-05-27,29.68,3525.31005859375
2010-05-28,32.07,3515.06005859375
2010-06-01,35.54,3503.080078125
2010-06-02,30.17,3501.5
2010-06-03,29.46,3557.340087890625
2010-06-04,35.48,3455.610107421875
2010-06-07,36.57,3413.719970703125
2010-06-08,33.7,3380.360107421875
2010-06-09,33.73,3446.77001953125
2010-06-10,30.57,3516.639892578125
2010-06-11,28.79,3555.52001953125
2010-06-14,28.58,3626.0400390625
2010-06-15,25.87,3661.510009765625
2010-06-16,25.92,3675.929931640625
2010-06-17,25.05,3683.080078125
2010-06-18,23.95,3687.2099609375
2010-06-21,24.88,3736.14990234375
2010-06-22,27.05,3705.320068359375
2010-06-23,26.91,3641.7900390625
2010-06-24,29.74,3555.360107421875
2010-06-25,28.53,3519.72998046875
2010-06-28,29.0,3576.449951171875
2010-06-29,34.13,3432.989990234375
2010-06-30,34.54,3442.889892578125
2010-07-01,32.86,3339.89990234375
2010-07-02,30.12,3348.3701171875
2010-07-06,29.65,3423.360107421875
2010-07-07,26.84,3483.43994140625
2010-07-08,25.71,3538.25
2010-07-09,24.98,3554.47998046875
2010-07-12,24.43,3567.659912109375
2010-07-13,24.56,3637.760009765625
2010-07-14,24.89,3632.97998046875
2010-07-15,25.14,3581.820068359375
2010-07-16,26.25,3500.159912109375
2010-07-19,25.97,3486.330078125
2010-07-20,23.93,3468.02001953125
2010-07-21,25.64,3493.919921875
2010-07-22,24.63,3600.570068359375
2010-07-23,23.47,3607.050048828125
2010-07-26,22.73,3636.179931640625
2010-07-27,23.19,3666.39990234375
2010-07-28,24.25,3670.360107421875
2010-07-29,24.13,3651.909912109375
2010-07-30,23.5,3643.139892578125
2010-08-02,22.01,3752.030029296875
2010-08-03,22.63,3747.510009765625
2010-08-04,22.21,3760.719970703125
2010-08-05,22.1,3764.18994140625
2010-08-06,21.74,3716.050048828125
2010-08-09,22.14,3777.3701171875
2010-08-10,22.37,3730.580078125
2010-08-11,25.39,3628.2900390625
2010-08-12,25.73,3621.070068359375
2010-08-13,26.24,3610.909912109375
2010-08-16,26.1,3597.60009765625
2010-08-17,24.33,3663.1298828125
2010-08-18,24.59,3647.929931640625
2010-08-19,26.44,3572.39990234375
2010-08-20,25.49,3526.1201171875
2010-08-23,25.66,3553.22998046875
2010-08-24,27.46,3491.110107421875
2010-08-25,26.7,3450.18994140625
2010-08-26,27.37,3475.030029296875
2010-08-27,24.45,3507.43994140625
2010-08-30,27.21,3487.010009765625
2010-08-31,26.05,3490.7900390625
2010-09-01,23.89,3623.840087890625
2010-09-02,23.19,3631.429931640625
2010-09-03,21.31,3672.199951171875
2010-09-07,23.8,3643.81005859375
2010-09-08,23.25,3677.2099609375
2010-09-09,22.81,3722.14990234375
2010-09-10,21.99,3725.820068359375
2010-09-13,21.21,3767.14990234375
2010-09-14,21.56,3774.39990234375
2010-09-15,22.1,3755.639892578125
2010-09-16,21.72,3736.300048828125
2010-09-17,22.01,3722.02001953125
2010-09-20,21.5,3788.010009765625
2010-09-21,22.35,3784.39990234375
2010-09-22,22.51,3735.050048828125
2010-09-23,23.87,3710.610107421875
2010-09-24,21.71,3782.47998046875
2010-09-27,22.54,3766.159912109375
2010-09-28,22.6,3762.35009765625
2010-09-29,23.25,3737.1201171875
2010-09-30,23.7,3715.179931640625
2010-10-01,22.5,3692.090087890625
2010-10-04,23.53,3649.81005859375
2010-10-05,21.76,3731.929931640625
2010-10-06,21.49,3764.909912109375
2010-10-07,21.56,3770.469970703125
2010-10-08,20.71,3763.179931640625
2010-10-11,18.96,3768.489990234375
2010-10-12,18.93,3748.860107421875
2010-10-13,19.07,3828.340087890625
2010-10-14,19.88,3819.169921875
2010-10-15,19.03,3827.3701171875
2010-10-18,19.09,3834.5
2010-10-19,20.63,3807.169921875
2010-10-20,19.79,3828.14990234375
2010-10-21,19.27,3878.27001953125
2010-10-22,18.78,3868.5400390625
2010-10-25,19.85,3870.0
2010-10-26,20.22,3852.659912109375
2010-10-27,20.71,3815.77001953125
2010-10-28,20.88,3834.840087890625
2010-10-29,21.2,3833.5
2010-11-01,21.83,3841.110107421875
2010-11-02,21.57,3865.719970703125
2010-11-03,19.56,3842.93994140625
2010-11-04,18.52,3916.780029296875
2010-11-05,18.26,3916.72998046875
2010-11-08,18.29,3913.699951171875
2010-11-09,19.08,3945.7099609375
2010-11-10,18.47,3888.449951171875
2010-11-11,18.64,3867.35009765625
2010-11-12,20.61,3831.1201171875
2010-11-15,20.2,3864.239990234375
2010-11-16,22.58,3762.469970703125
2010-11-17,21.76,3792.35009765625
2010-11-18,18.75,3867.969970703125
2010-11-19,18.04,3860.159912109375
2010-11-22,18.37,3818.889892578125
2010-11-23,20.63,3724.419921875
2010-11-24,19.56,3747.610107421875
2010-11-26,22.22,3728.64990234375
2010-11-29,21.53,3636.9599609375
2010-11-30,23.54,3610.43994140625
2010-12-01,21.36,3669.2900390625
2010-12-02,19.39,3747.0400390625
2010-12-03,18.01,3750.550048828125
2010-12-06,18.02,3749.22998046875
2010-12-07,17.99,3810.5
2010-12-08,17.74,3831.97998046875
2010-12-09,17.25,3858.050048828125
2010-12-10,17.61,3857.35009765625
2010-12-13,17.55,3892.43994140625
2010-12-14,17.61,3902.8701171875
2010-12-15,17.94,3880.18994140625
2010-12-16,17.39,3888.360107421875
2010-12-17,16.11,3867.35009765625
2010-12-20,16.41,3885.080078125
2010-12-21,16.49,3927.489990234375
2010-12-22,15.45,3919.7099609375
2010-12-23,16.47,3911.320068359375
2010-12-27,17.67,3862.18994140625
2010-12-28,17.52,3858.719970703125
2010-12-29,17.28,3890.64990234375
2010-12-30,17.52,3850.760009765625
2011-01-03,17.61,3900.860107421875
2011-01-04,17.38,3916.030029296875
2011-01-05,17.02,3904.610107421875
2011-01-06,17.4,3904.419921875
2011-01-07,17.14,3865.580078125
2011-01-10,17.54,3802.030029296875
2011-01-11,16.89,3861.919921875
2011-01-12,16.24,3945.070068359375
2011-01-13,16.39,3974.830078125
2011-01-14,15.46,3983.280029296875
2011-01-18,15.87,4012.679931640625
2011-01-19,17.31,3976.7099609375
2011-01-20,17.99,3964.840087890625
2011-01-21,18.47,4017.449951171875
2011-01-24,17.65,4033.2099609375
2011-01-25,17.59,4019.6201171875
2011-01-26,16.64,4049.070068359375
2011-01-27,16.15,4059.570068359375
2011-01-28,20.04,4002.320068359375
2011-01-31,19.53,4005.5
2011-02-01,17.63,4072.6201171875
2011-02-02,17.3,4066.530029296875
2011-02-03,16.69,4036.590087890625
2011-02-04,15.93,4047.2099609375
2011-02-07,16.28,4090.800048828125
2011-02-08,15.81,4108.27001953125
2011-02-09,15.87,4090.739990234375
2011-02-10,16.09,4095.139892578125
2011-02-11,15.69,4101.31005859375
2011-02-14,15.95,4096.6201171875
2011-02-15,16.37,4110.33984375
2011-02-16,16.72,4151.259765625
2011-02-17,16.59,4152.31005859375
2011-02-18,16.43,4157.14013671875
2011-02-22,20.8,4050.27001953125
2011-02-23,22.13,4013.1201171875
2011-02-24,21.32,4009.639892578125
2011-02-25,19.22,4070.3798828125
2011-02-28,18.35,4110.35009765625
2011-03-01,21.01,4067.14990234375
2011-03-02,20.7,4034.320068359375
2011-03-03,18.6,4060.760009765625
2011-03-04,19.06,4020.2099609375
2011-03-07,20.66,3990.409912109375
2011-03-08,19.82,4015.909912109375
2011-03-09,20.22,3993.81005859375
2011-03-10,21.88,3963.989990234375
2011-03-11,20.08,3928.679931640625
2011-03-14,21.13,3878.0400390625
2011-03-15,24.32,3780.85009765625
2011-03-16,29.4,3696.56005859375
2011-03-17,26.37,3786.2099609375
2011-03-18,24.44,3810.219970703125
2011-03-21,20.61,3904.449951171875
2011-03-22,20.21,3892.7099609375
2011-03-23,19.17,3913.72998046875
2011-03-24,18.0,3968.840087890625
2011-03-25,17.91,3972.3798828125
2011-03-28,19.44,3976.949951171875
2011-03-29,18.16,3987.800048828125
2011-03-30,17.71,4024.43994140625
2011-03-31,17.74,3989.179931640625
2011-04-01,17.4,4054.760009765625
2011-04-04,17.5,4042.919921875
2011-04-05,17.25,4041.739990234375
2011-04-06,16.9,4048.159912109375
2011-04-07,17.11,4028.300048828125
2011-04-08,17.87,4061.909912109375
2011-04-11,16.59,4038.699951171875
2011-04-12,17.09,3976.60009765625
2011-04-13,16.92,4006.22998046875
2011-04-14,16.27,3970.389892578125
2011-04-15,15.32,3974.47998046875
2011-04-18,16.96,3881.239990234375
2011-04-19,15.83,3908.580078125
2011-04-20,15.07,4004.6201171875
2011-04-21,14.69,4021.8798828125
2011-04-26,15.62,4045.2900390625
2011-04-27,15.35,4067.719970703125
2011-04-28,14.62,4104.89990234375
2011-04-29,14.75,4106.919921875
2011-05-02,15.99,4108.77001953125
2011-05-03,16.7,4096.83984375
2011-05-04,17.08,4043.1298828125
2011-05-05,18.2,4004.8701171875
2011-05-06,18.4,4058.010009765625
2011-05-09,17.16,4007.260009765625
2011-05-10,15.91,4052.510009765625
2011-05-11,16.95,4058.080078125
2011-05-12,16.03,4023.2900390625
2011-05-13,17.07,4018.85009765625
2011-05-16,18.24,3989.820068359375
2011-05-17,17.55,3941.580078125
2011-05-18,16.23,3978.0
2011-05-19,15.52,4027.739990234375
2011-05-20,17.43,3990.85009765625
2011-05-23,18.27,3906.97998046875
2011-05-24,17.82,3916.8798828125
2011-05-25,17.07,3928.989990234375
2011-05-26,16.09,3917.219970703125
2011-05-27,15.98,3950.97998046875
2011-05-31,15.45,4006.93994140625
2011-06-01,18.3,3964.81005859375
2011-06-02,18.09,3889.8701171875
2011-06-03,17.95,3890.679931640625
2011-06-06,18.49,3863.39990234375
2011-06-07,18.07,3871.919921875
2011-06-08,18.79,3837.97998046875
2011-06-09,17.77,3878.64990234375
2011-06-10,18.86,3805.090087890625
2011-06-13,19.61,3807.610107421875
2011-06-14,18.26,3864.580078125
2011-06-15,21.32,3806.85009765625
2011-06-16,22.73,3792.31005859375
2011-06-17,21.85,3823.739990234375
2011-06-20,19.99,3799.659912109375
2011-06-21,18.86,3877.070068359375
2011-06-22,18.52,3871.3701171875
2011-06-23,19.29,3787.7900390625
2011-06-24,21.1,3784.800048828125
2011-06-27,20.56,3796.550048828125
2011-06-28,19.17,3851.889892578125
2011-06-29,17.27,3924.22998046875
2011-06-30,16.52,3982.2099609375
2011-07-01,15.87,4007.35009765625
2011-07-05,16.06,3978.830078125
2011-07-06,16.34,3961.340087890625
2011-07-07,15.95,3979.9599609375
2011-07-08,15.95,3913.550048828125
2011-07-11,18.39,3807.510009765625
2011-07-12,19.87,3774.1201171875
2011-07-13,19.91,3793.27001953125
2011-07-14,20.8,3751.22998046875
2011-07-15,19.53,3726.590087890625
2011-07-18,20.95,3650.7099609375
2011-07-19,19.21,3694.949951171875
2011-07-20,19.09,3754.60009765625
2011-07-21,17.56,3816.75
2011-07-22,17.52,3842.699951171875
2011-07-25,19.35,3812.969970703125
2011-07-26,20.23,3787.8798828125
2011-07-27,22.98,3734.070068359375
2011-07-28,23.74,3712.659912109375
2011-07-29,25.25,3672.77001953125
2011-08-01,23.66,3588.050048828125
2011-08-02,24.79,3522.7900390625
2011-08-03,23.38,3454.93994140625
2011-08-04,31.66,3320.35009765625
2011-08-05,32.0,3278.56005859375
2011-08-08,48.0,3125.18994140625
2011-08-09,35.06,3176.18994140625
2011-08-10,42.99,3002.989990234375
2011-08-11,39.0,3089.659912109375
2011-08-12,36.36,3213.8798828125
2011-08-15,31.87,3239.06005859375
2011-08-16,32.85,3230.89990234375
2011-08-17,31.58,3254.340087890625
2011-08-18,42.67,3076.0400390625
2011-08-19,43.05,3016.989990234375
2011-08-22,42.44,3051.360107421875
2011-08-23,36.27,3084.3701171875
2011-08-24,35.9,3139.550048828125
2011-08-25,39.76,3119.0
2011-08-26,35.59,3087.639892578125
2011-08-29,32.28,3154.199951171875
2011-08-30,32.89,3159.739990234375
2011-08-31,31.62,3256.760009765625
2011-09-01,31.82,3265.830078125
2011-09-02,33.92,3148.530029296875
2011-09-06,37.0,2965.639892578125
2011-09-07,33.38,3073.179931640625
2011-09-08,34.32,3085.830078125
2011-09-09,38.52,2974.590087890625
2011-09-12,38.59,2854.81005859375
2011-09-13,36.91,2894.929931640625
2011-09-14,34.6,2949.139892578125
2011-09-15,31.97,3045.6201171875
2011-09-16,30.98,3031.080078125
2011-09-19,32.73,2940.0
2011-09-20,32.86,2984.050048828125
2011-09-21,37.32,2935.820068359375
2011-09-22,41.35,2781.679931640625
2011-09-23,41.25,2810.110107421875
2011-09-26,39.02,2859.340087890625
2011-09-27,37.71,3023.3798828125
2011-09-28,41.08,2995.6201171875
2011-09-29,38.84,3027.64990234375
2011-09-30,42.96,2981.9599609375
2011-10-03,45.45,2926.830078125
2011-10-04,40.82,2850.550048828125
2011-10-05,37.81,2973.89990234375
2011-10-06,36.27,3075.3701171875
2011-10-07,36.2,3095.56005859375
2011-10-10,33.02,3161.469970703125
2011-10-11,32.86,3153.52001953125
2011-10-12,31.26,3229.760009765625
2011-10-13,30.7,3186.93994140625
2011-10-14,28.24,3217.889892578125
2011-10-17,33.39,3166.06005859375
2011-10-18,31.56,3141.10009765625
2011-10-19,34.44,3157.340087890625
2011-10-20,34.78,3084.070068359375
2011-10-21,31.32,3171.340087890625
2011-10-24,29.26,3220.4599609375
2011-10-25,32.22,3174.2900390625
2011-10-26,29.86,3169.6201171875
2011-10-27,25.46,3368.6201171875
2011-10-28,24.53,3348.6298828125
2011-10-31,29.96,3242.840087890625
2011-11-01,34.77,3068.330078125
2011-11-02,32.74,3110.590087890625
2011-11-03,30.5,3195.469970703125
2011-11-04,30.16,3123.550048828125
2011-11-07,29.85,3103.60009765625
2011-11-08,27.48,3143.300048828125
2011-11-09,36.16,3075.159912109375
2011-11-10,32.81,3064.840087890625
2011-11-11,30.04,3149.3798828125
2011-11-14,31.13,3108.949951171875
2011-11-15,31.22,3049.1298828125
2011-11-16,33.51,3064.89990234375
2011-11-17,34.51,3010.2900390625
2011-11-18,32.0,2997.010009765625
2011-11-21,32.91,2894.93994140625
2011-11-22,31.97,2870.679931640625
2011-11-23,33.98,2822.429931640625
2011-11-25,34.47,2856.969970703125
2011-11-28,32.13,3012.929931640625
2011-11-29,30.64,3026.760009765625
2011-11-30,27.8,3154.6201171875
2011-12-01,27.41,3129.949951171875
2011-12-02,27.52,3164.949951171875
2011-12-05,27.84,3201.280029296875
2011-12-06,28.13,3179.6298828125
2011-12-07,28.67,3175.97998046875
2011-12-08,30.59,3095.489990234375
2011-12-09,26.38,3172.35009765625
2011-12-12,25.67,3089.590087890625
2011-12-13,25.41,3078.719970703125
2011-12-14,26.04,2976.169921875
2011-12-15,25.11,2998.72998046875
2011-12-16,24.29,2972.300048828125
2011-12-19,24.92,2974.199951171875
2011-12-20,23.22,3055.389892578125
2011-12-21,21.43,3030.469970703125
2011-12-22,21.16,3071.800048828125
2011-12-23,20.73,3102.090087890625
2011-12-27,21.91,3103.110107421875
2011-12-28,23.52,3071.080078125
2011-12-29,22.65,3127.56005859375
2011-12-30,23.4,3159.81005859375
2012-01-03,22.97,3245.39990234375
2012-01-04,22.22,3193.64990234375
2012-01-05,21.48,3144.909912109375
2012-01-06,20.63,3137.360107421875
2012-01-09,21.07,3127.68994140625
2012-01-10,20.69,3210.7900390625
2012-01-11,21.05,3204.830078125
2012-01-12,20.47,3199.97998046875
2012-01-13,20.91,3196.489990234375
2012-01-17,22.2,3269.989990234375
2012-01-18,20.89,3264.929931640625
2012-01-19,19.87,3328.93994140625
2012-01-20,18.28,3321.5
2012-01-23,18.67,3338.419921875
2012-01-24,18.91,3322.64990234375
2012-01-25,18.31,3312.47998046875
2012-01-26,18.57,3363.22998046875
2012-01-27,18.53,3318.760009765625
2012-01-30,19.4,3265.639892578125
2012-01-31,19.44,3298.550048828125
2012-02-01,18.55,3367.4599609375
2012-02-02,17.98,3376.659912109375
2012-02-03,17.1,3427.919921875
2012-02-06,17.76,3405.27001953125
2012-02-07,17.65,3411.5400390625
2012-02-08,18.16,3410.0
2012-02-09,18.63,3424.7099609375
2012-02-10,20.79,3373.139892578125
2012-02-13,19.04,3384.550048828125
2012-02-14,19.54,3375.639892578125
2012-02-15,21.14,3390.35009765625
2012-02-16,19.22,3393.25
2012-02-17,17.78,3439.6201171875
2012-02-21,18.19,3465.239990234375
2012-02-22,18.19,3447.3701171875
2012-02-23,16.8,3447.31005859375
2012-02-24,17.31,3467.030029296875
2012-02-27,18.19,3441.449951171875
2012-02-28,17.96,3453.989990234375
2012-02-29,18.43,3452.449951171875
2012-03-01,17.26,3499.72998046875
2012-03-02,17.29,3501.169921875
2012-03-05,18.05,3487.5400390625
2012-03-06,20.87,3362.56005859375
2012-03-07,19.07,3392.330078125
2012-03-08,17.95,3478.360107421875
2012-03-09,17.11,3487.47998046875
2012-03-12,15.64,3490.06005859375
2012-03-13,14.8,3550.159912109375
2012-03-14,15.31,3564.510009765625
2012-03-15,15.42,3580.2099609375
2012-03-16,14.47,3594.830078125
2012-03-19,15.04,3577.8798828125
2012-03-20,15.58,3530.830078125
2012-03-21,15.13,3527.3701171875
2012-03-22,15.57,3472.4599609375
2012-03-23,14.82,3476.179931640625
2012-03-26,14.26,3501.97998046875
2012-03-27,15.59,3469.590087890625
2012-03-28,15.47,3430.14990234375
2012-03-29,15.48,3381.1201171875
2012-03-30,15.5,3423.81005859375
2012-04-02,15.64,3462.909912109375
2012-04-03,15.66,3406.780029296875
2012-04-04,16.44,3313.469970703125
2012-04-05,16.7,3319.81005859375
2012-04-10,20.39,3217.60009765625
2012-04-11,20.02,3237.68994140625
2012-04-12,17.2,3269.7900390625
2012-04-13,19.55,3189.090087890625
2012-04-16,19.55,3205.280029296875
2012-04-17,18.46,3292.510009765625
2012-04-18,18.64,3240.2900390625
2012-04-19,18.36,3174.02001953125
2012-04-20,17.44,3188.580078125
2012-04-23,18.97,3098.3701171875
2012-04-24,18.1,3169.320068359375
2012-04-25,16.82,3233.4599609375
2012-04-26,16.24,3229.320068359375
2012-04-27,16.32,3266.27001953125
2012-04-30,17.15,3212.800048828125
2012-05-02,16.88,3226.330078125
2012-05-03,17.56,3223.360107421875
2012-05-04,19.16,3161.969970703125
2012-05-07,18.94,3214.219970703125
2012-05-08,19.05,3124.800048828125
2012-05-09,20.08,3118.64990234375
2012-05-10,18.83,3130.169921875
2012-05-11,19.89,3129.77001953125
2012-05-14,21.87,3057.989990234375
2012-05-15,21.97,3039.27001953125
2012-05-16,22.27,3048.669921875
2012-05-17,24.49,3011.989990234375
2012-05-18,25.1,3008.0
2012-05-21,22.01,3027.14990234375
2012-05-22,22.48,3084.090087890625
2012-05-23,22.33,3003.27001953125
2012-05-24,21.54,3038.25
2012-05-25,21.76,3047.93994140625
2012-05-29,21.03,3084.699951171875
2012-05-30,24.14,3015.580078125
2012-05-31,24.06,3017.010009765625
2012-06-01,26.66,2950.469970703125
2012-06-04,26.12,2954.489990234375
2012-06-05,24.68,2986.10009765625
2012-06-06,22.16,3058.43994140625
2012-06-07,21.72,3071.159912109375
2012-06-08,21.23,3051.68994140625
2012-06-11,23.56,3042.760009765625
2012-06-12,22.09,3046.909912109375
2012-06-13,24.27,3030.0400390625
2012-06-14,21.68,3032.449951171875
2012-06-15,21.11,3087.6201171875
2012-06-18,18.32,3066.18994140625
2012-06-19,18.38,3117.919921875
2012-06-20,17.24,3126.52001953125
2012-06-21,20.08,3114.219970703125
2012-06-22,18.11,3090.89990234375
2012-06-25,20.38,3021.639892578125
2012-06-26,19.72,3012.7099609375
2012-06-27,19.45,3063.1201171875
2012-06-28,19.71,3051.679931640625
2012-06-29,17.08,3196.64990234375
2012-07-02,16.74,3240.199951171875
2012-07-03,16.66,3271.199951171875
2012-07-05,17.5,3229.360107421875
2012-07-06,17.1,3168.7900390625
2012-07-09,17.98,3156.800048828125
2012-07-10,18.72,3175.409912109375
2012-07-11,17.95,3157.25
2012-07-12,18.33,3135.179931640625
2012-07-13,16.74,3180.81005859375
2012-07-16,17.11,3179.89990234375
2012-07-17,16.48,3176.969970703125
2012-07-18,16.16,3235.39990234375
2012-07-19,15.45,3263.639892578125
2012-07-20,16.27,3193.889892578125
2012-07-23,18.62,3101.530029296875
2012-07-24,20.47,3074.679931640625
2012-07-25,19.34,3081.739990234375
2012-07-26,17.53,3207.1201171875
2012-07-27,16.7,3280.18994140625
2012-07-30,18.03,3320.7099609375
2012-07-31,18.93,3291.659912109375
2012-08-01,18.96,3321.56005859375
2012-08-02,17.57,3232.4599609375
2012-08-03,15.64,3374.18994140625
2012-08-06,15.95,3401.56005859375
2012-08-07,15.99,3453.280029296875
2012-08-08,15.32,3438.260009765625
2012-08-09,15.28,3456.7099609375
2012-08-10,14.74,3435.6201171875
2012-08-13,13.7,3426.409912109375
2012-08-14,14.85,3450.27001953125
2012-08-15,14.63,3449.199951171875
2012-08-16,14.29,3480.489990234375
2012-08-17,13.45,3488.3798828125
2012-08-20,14.02,3480.580078125
2012-08-21,15.02,3513.280029296875
2012-08-22,15.11,3461.64990234375
2012-08-23,15.96,3432.56005859375
2012-08-24,15.18,3433.2099609375
2012-08-27,16.35,3462.830078125
2012-08-28,16.49,3431.550048828125
2012-08-29,17.06,3413.889892578125
2012-08-30,17.83,3379.110107421875
2012-08-31,17.47,3413.070068359375
2012-09-04,17.98,3399.0400390625
2012-09-05,17.74,3405.7900390625
2012-09-06,15.6,3509.8798828125
2012-09-07,14.38,3519.050048828125
2012-09-10,16.28,3506.050048828125
2012-09-11,16.41,3537.300048828125
2012-09-12,15.8,3543.7900390625
2012-09-13,14.05,3502.090087890625
2012-09-14,14.51,3581.580078125
2012-09-17,14.59,3553.68994140625
2012-09-18,14.18,3512.68994140625
2012-09-19,13.88,3531.820068359375
2012-09-20,14.07,3509.919921875
2012-09-21,13.98,3530.719970703125
2012-09-24,14.15,3497.219970703125
2012-09-25,15.43,3513.81005859375
2012-09-26,16.81,3414.840087890625
2012-09-27,14.84,3439.320068359375
2012-09-28,15.73,3354.820068359375
2012-10-01,16.32,3434.97998046875
2012-10-02,15.71,3414.22998046875
2012-10-03,15.43,3406.02001953125
2012-10-04,14.55,3401.199951171875
2012-10-05,14.33,3457.0400390625
